UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1178693208,2007-05-09T06:46:48Z,31.051910,77.135362,1815,11.69893,0,0,No Data,No Data
1178693211,2007-05-09T06:46:51Z,31.051856,77.135242,1815,11.71181,0,0,No Data,No Data
1178693214,2007-05-09T06:46:54Z,31.051786,77.135135,1815,11.72461,0,0,No Data,No Data
1178693215,2007-05-09T06:46:55Z,31.051767,77.135106,1815,11.72805,0,0,No Data,No Data
1178693221,2007-05-09T06:47:01Z,31.051592,77.134937,1815,11.75323,0,0,No Data,No Data
1178693235,2007-05-09T06:47:15Z,31.051183,77.134568,1815,11.81072,0,0,No Data,No Data
1178693240,2007-05-09T06:47:20Z,31.051039,77.134425,1815,11.83167,0,0,No Data,No Data
1178693245,2007-05-09T06:47:25Z,31.050879,77.134264,1815,11.85511,0,0,No Data,No Data
1178693247,2007-05-09T06:47:27Z,31.050820,77.134214,1815,11.86313,0,0,No Data,No Data
1178693247,2007-05-09T06:47:27Z,31.050810,77.134209,1815,11.86425,0,0,No Data,No Data
1178693249,2007-05-09T06:47:29Z,31.050761,77.134183,1815,11.87013,0,0,No Data,No Data
1178693252,2007-05-09T06:47:32Z,31.050628,77.134159,1815,11.88501,0,0,No Data,No Data
1178693256,2007-05-09T06:47:36Z,31.050506,77.134176,1815,11.89862,0,0,No Data,No Data
1178693258,2007-05-09T06:47:38Z,31.050422,77.134197,1829,11.90815,0,0,No Data,No Data
1178693261,2007-05-09T06:47:41Z,31.050322,77.134231,1829,11.91972,0,0,No Data,No Data
1178693263,2007-05-09T06:47:43Z,31.050243,77.134244,1829,11.92852,0,0,No Data,No Data
1178693265,2007-05-09T06:47:45Z,31.050171,77.134246,1829,11.93651,0,0,No Data,No Data
1178693267,2007-05-09T06:47:47Z,31.050106,77.134232,1829,11.9438,0,0,No Data,No Data
1178693267,2007-05-09T06:47:47Z,31.050089,77.134227,1829,11.94572,0,0,No Data,No Data
1178693269,2007-05-09T06:47:49Z,31.050029,77.134197,1829,11.95296,0,0,No Data,No Data
1178693270,2007-05-09T06:47:50Z,31.049972,77.134157,1829,11.96033,0,0,No Data,No Data
1178693273,2007-05-09T06:47:53Z,31.049900,77.134090,1829,11.97052,0,0,No Data,No Data
1178693281,2007-05-09T06:48:01Z,31.049676,77.133844,1829,12.00468,0,0,No Data,No Data
1178693292,2007-05-09T06:48:12Z,31.049390,77.133512,1816,12.04954,0,0,No Data,No Data
1178693294,2007-05-09T06:48:14Z,31.049330,77.133458,1816,12.05791,0,0,No Data,No Data
1178693296,2007-05-09T06:48:16Z,31.049278,77.133421,1816,12.06465,0,0,No Data,No Data
1178693297,2007-05-09T06:48:17Z,31.049217,77.133394,1816,12.07182,0,0,No Data,No Data
1178693300,2007-05-09T06:48:20Z,31.049106,77.133361,1816,12.08446,0,0,No Data,No Data
1178693304,2007-05-09T06:48:24Z,31.048978,77.133335,1816,12.09881,0,0,No Data,No Data
1178693305,2007-05-09T06:48:25Z,31.048931,77.133319,1816,12.10426,0,0,No Data,No Data
1178693307,2007-05-09T06:48:27Z,31.048846,77.13329,1816,12.11402,0,0,No Data,No Data
1178693310,2007-05-09T06:48:30Z,31.04874,77.133234,1845,12.12697,0,0,No Data,No Data
1178693319,2007-05-09T06:48:39Z,31.048444,77.133097,1845,12.16236,0,0,No Data,No Data
1178693323,2007-05-09T06:48:43Z,31.048319,77.133022,1845,12.17797,0,0,No Data,No Data
1178693327,2007-05-09T06:48:47Z,31.048196,77.132889,1796,12.19659,0,0,No Data,No Data
1178693331,2007-05-09T06:48:51Z,31.048103,77.132762,1796,12.21243,0,0,No Data,No Data
1178693334,2007-05-09T06:48:54Z,31.048022,77.132685,1796,12.22406,0,0,No Data,No Data
1178693336,2007-05-09T06:48:56Z,31.047952,77.132628,1824,12.23346,0,0,No Data,No Data
1178693339,2007-05-09T06:48:59Z,31.047864,77.132587,1824,12.24397,0,0,No Data,No Data
1178693342,2007-05-09T06:49:02Z,31.047731,77.132542,1824,12.25931,0,0,No Data,No Data
1178693343,2007-05-09T06:49:03Z,31.047692,77.132524,1824,12.2639,0,0,No Data,No Data
1178693347,2007-05-09T06:49:07Z,31.047554,77.132463,1824,12.28028,0,0,No Data,No Data
1178693354,2007-05-09T06:49:14Z,31.047318,77.132415,1824,12.30689,0,0,No Data,No Data
1178693356,2007-05-09T06:49:16Z,31.047236,77.132378,1824,12.31665,0,0,No Data,No Data
1178693358,2007-05-09T06:49:18Z,31.047171,77.132334,1824,12.32497,0,0,No Data,No Data
1178693360,2007-05-09T06:49:20Z,31.04711,77.132274,1824,12.33383,0,0,No Data,No Data
1178693363,2007-05-09T06:49:23Z,31.047042,77.132191,1846,12.34473,0,0,No Data,No Data
1178693366,2007-05-09T06:49:26Z,31.046977,77.132086,1814,12.35701,0,0,No Data,No Data
1178693370,2007-05-09T06:49:30Z,31.046897,77.131945,1814,12.37308,0,0,No Data,No Data
1178693375,2007-05-09T06:49:35Z,31.046746,77.131793,1814,12.39522,0,0,No Data,No Data
1178693380,2007-05-09T06:49:40Z,31.046564,77.131683,1814,12.41798,0,0,No Data,No Data
1178693385,2007-05-09T06:49:45Z,31.046409,77.131608,1814,12.43656,0,0,No Data,No Data
1178693388,2007-05-09T06:49:48Z,31.046300,77.131528,1814,12.45085,0,0,No Data,No Data
1178693391,2007-05-09T06:49:51Z,31.046219,77.131437,1840,12.46331,0,0,No Data,No Data
1178693396,2007-05-09T06:49:56Z,31.046127,77.131255,1813,12.48336,0,0,No Data,No Data
1178693401,2007-05-09T06:50:01Z,31.046030,77.131079,1813,12.5033,0,0,No Data,No Data
1178693402,2007-05-09T06:50:02Z,31.046008,77.131040,1813,12.50767,0,0,No Data,No Data
1178693406,2007-05-09T06:50:06Z,31.045900,77.130936,1813,12.52318,0,0,No Data,No Data
1178693422,2007-05-09T06:50:22Z,31.045379,77.130579,1837,12.59034,0,0,No Data,No Data
1178693425,2007-05-09T06:50:25Z,31.045273,77.130468,1813,12.6061,0,0,No Data,No Data
1178693431,2007-05-09T06:50:31Z,31.045148,77.130276,1805,12.62902,0,0,No Data,No Data
1178693442,2007-05-09T06:50:42Z,31.044943,77.129847,1813,12.67581,0,0,No Data,No Data
1178693445,2007-05-09T06:50:45Z,31.044886,77.129745,1813,12.68738,0,0,No Data,No Data
1178693449,2007-05-09T06:50:49Z,31.044799,77.129617,1787,12.70294,0,0,No Data,No Data
1178693454,2007-05-09T06:50:54Z,31.044666,77.129476,1787,12.72294,0,0,No Data,No Data
1178693458,2007-05-09T06:50:58Z,31.044519,77.129354,1827,12.74296,0,0,No Data,No Data
1178693464,2007-05-09T06:51:04Z,31.044363,77.129215,1827,12.76474,0,0,No Data,No Data
1178693465,2007-05-09T06:51:05Z,31.044326,77.129169,1827,12.77066,0,0,No Data,No Data
1178693468,2007-05-09T06:51:08Z,31.044257,77.129042,1827,12.78491,0,0,No Data,No Data
1178693471,2007-05-09T06:51:11Z,31.044221,77.128942,1827,12.7952,0,0,No Data,No Data
1178693480,2007-05-09T06:51:20Z,31.044125,77.128555,1805,12.83359,0,0,No Data,No Data
1178693486,2007-05-09T06:51:26Z,31.044078,77.12832,1805,12.8566,0,0,No Data,No Data
1178693490,2007-05-09T06:51:30Z,31.044047,77.128118,1805,12.87609,0,0,No Data,No Data
1178693492,2007-05-09T06:51:32Z,31.044035,77.128029,1805,12.88459,0,0,No Data,No Data
1178693494,2007-05-09T06:51:34Z,31.044009,77.127961,1787,12.89168,0,0,No Data,No Data
1178693495,2007-05-09T06:51:35Z,31.043986,77.127922,1787,12.89607,0,0,No Data,No Data
1178693497,2007-05-09T06:51:37Z,31.043954,77.127868,1787,12.90229,0,0,No Data,No Data
1178693498,2007-05-09T06:51:38Z,31.043906,77.127825,1787,12.90897,0,0,No Data,No Data
1178693502,2007-05-09T06:51:42Z,31.043781,77.127756,1801,12.92431,0,0,No Data,No Data
1178693505,2007-05-09T06:51:45Z,31.043683,77.127722,1801,12.93568,0,0,No Data,No Data
1178693507,2007-05-09T06:51:47Z,31.043595,77.127691,1801,12.94591,0,0,No Data,No Data
1178693517,2007-05-09T06:51:57Z,31.043233,77.127581,1801,12.9875,0,0,No Data,No Data
1178693528,2007-05-09T06:52:08Z,31.042808,77.127509,1812,13.03522,0,0,No Data,No Data
1178693533,2007-05-09T06:52:13Z,31.042656,77.127471,1812,13.05251,0,0,No Data,No Data
1178693539,2007-05-09T06:52:19Z,31.042429,77.127424,1812,13.07813,0,0,No Data,No Data
1178693542,2007-05-09T06:52:22Z,31.042322,77.127408,1812,13.09009,0,0,No Data,No Data
1178693544,2007-05-09T06:52:24Z,31.042229,77.127379,1812,13.10077,0,0,No Data,No Data
1178693545,2007-05-09T06:52:25Z,31.042188,77.127360,1812,13.10564,0,0,No Data,No Data
1178693547,2007-05-09T06:52:27Z,31.042147,77.127329,1812,13.11105,0,0,No Data,No Data
1178693548,2007-05-09T06:52:28Z,31.042117,77.127297,1812,13.11544,0,0,No Data,No Data
1178693549,2007-05-09T06:52:29Z,31.042089,77.127258,1835,13.12019,0,0,No Data,No Data
1178693554,2007-05-09T06:52:34Z,31.041983,77.127066,1810,13.14186,0,0,No Data,No Data
1178693557,2007-05-09T06:52:37Z,31.041908,77.126969,1810,13.15426,0,0,No Data,No Data
1178693562,2007-05-09T06:52:42Z,31.041787,77.126792,1810,13.17579,0,0,No Data,No Data
1178693567,2007-05-09T06:52:47Z,31.041694,77.126612,1810,13.19574,0,0,No Data,No Data
1178693574,2007-05-09T06:52:54Z,31.041550,77.126340,1794,13.22618,0,0,No Data,No Data
1178693575,2007-05-09T06:52:55Z,31.041522,77.126300,1794,13.23107,0,0,No Data,No Data
1178693577,2007-05-09T06:52:57Z,31.041478,77.126251,1794,13.23773,0,0,No Data,No Data
1178693578,2007-05-09T06:52:58Z,31.041435,77.126215,1794,13.24357,0,0,No Data,No Data
1178693579,2007-05-09T06:52:59Z,31.041409,77.126197,1794,13.24689,0,0,No Data,No Data
1178693580,2007-05-09T06:53:00Z,31.041393,77.126186,1794,13.24892,0,0,No Data,No Data
1178693586,2007-05-09T06:53:06Z,31.041158,77.126080,1807,13.27689,0,0,No Data,No Data
1178693594,2007-05-09T06:53:14Z,31.040906,77.125938,1807,13.30802,0,0,No Data,No Data
1178693599,2007-05-09T06:53:19Z,31.040759,77.125809,1807,13.32841,0,0,No Data,No Data
1178693605,2007-05-09T06:53:25Z,31.040587,77.125651,1807,13.35276,0,0,No Data,No Data
1178693609,2007-05-09T06:53:29Z,31.040467,77.125530,1807,13.37034,0,0,No Data,No Data
1178693610,2007-05-09T06:53:30Z,31.040423,77.125501,1823,13.3759,0,0,No Data,No Data
1178693612,2007-05-09T06:53:32Z,31.040378,77.125473,1823,13.38148,0,0,No Data,No Data
1178693613,2007-05-09T06:53:33Z,31.040335,77.125455,1823,13.38652,0,0,No Data,No Data
1178693615,2007-05-09T06:53:35Z,31.040267,77.125430,1823,13.39444,0,0,No Data,No Data
1178693618,2007-05-09T06:53:38Z,31.040133,77.125372,1803,13.41024,0,0,No Data,No Data
1178693621,2007-05-09T06:53:41Z,31.040066,77.125322,1803,13.41899,0,0,No Data,No Data
1178693622,2007-05-09T06:53:42Z,31.040033,77.125268,1803,13.42524,0,0,No Data,No Data
1178693624,2007-05-09T06:53:44Z,31.040004,77.125200,1803,13.43244,0,0,No Data,No Data
1178693627,2007-05-09T06:53:47Z,31.039942,77.125083,1803,13.44556,0,0,No Data,No Data
1178693633,2007-05-09T06:53:53Z,31.039843,77.124830,1803,13.47202,0,0,No Data,No Data
1178693641,2007-05-09T06:54:01Z,31.039753,77.124487,1787,13.5062,0,0,No Data,No Data
1178693642,2007-05-09T06:54:02Z,31.039743,77.124448,1787,13.51001,0,0,No Data,No Data
1178693662,2007-05-09T06:54:22Z,31.039553,77.123600,1816,13.59357,0,0,No Data,No Data
1178693669,2007-05-09T06:54:29Z,31.039431,77.123335,1816,13.62222,0,0,No Data,No Data
1178693672,2007-05-09T06:54:32Z,31.039389,77.123231,1816,13.63309,0,0,No Data,No Data
1178693675,2007-05-09T06:54:35Z,31.039336,77.123119,1816,13.64525,0,0,No Data,No Data
1178693678,2007-05-09T06:54:38Z,31.039289,77.122974,1816,13.65993,0,0,No Data,No Data
1178693680,2007-05-09T06:54:40Z,31.03927,77.122911,1811,13.66628,0,0,No Data,No Data
1178693682,2007-05-09T06:54:42Z,31.039255,77.122838,1811,13.6734,0,0,No Data,No Data
1178693683,2007-05-09T06:54:43Z,31.039251,77.12276,1811,13.68085,0,0,No Data,No Data
1178693685,2007-05-09T06:54:45Z,31.039253,77.122700,1811,13.68656,0,0,No Data,No Data
1178693686,2007-05-09T06:54:46Z,31.039262,77.122657,1811,13.69078,0,0,No Data,No Data
1178693687,2007-05-09T06:54:47Z,31.039273,77.122625,1811,13.69403,0,0,No Data,No Data
1178693693,2007-05-09T06:54:53Z,31.039370,77.122356,1811,13.72183,0,0,No Data,No Data
1178693704,2007-05-09T06:55:04Z,31.039571,77.121962,1821,13.76554,0,0,No Data,No Data
1178693707,2007-05-09T06:55:07Z,31.039645,77.121845,1786,13.7794,0,0,No Data,No Data
1178693712,2007-05-09T06:55:12Z,31.039752,77.121692,1786,13.7983,0,0,No Data,No Data
1178693715,2007-05-09T06:55:15Z,31.039809,77.121547,1786,13.81347,0,0,No Data,No Data
1178693719,2007-05-09T06:55:19Z,31.039861,77.121372,1786,13.83109,0,0,No Data,No Data
1178693721,2007-05-09T06:55:21Z,31.039874,77.121286,1784,13.8394,0,0,No Data,No Data
1178693722,2007-05-09T06:55:22Z,31.039878,77.121265,1784,13.84143,0,0,No Data,No Data
1178693724,2007-05-09T06:55:24Z,31.039876,77.121159,1784,13.85148,0,0,No Data,No Data
1178693726,2007-05-09T06:55:26Z,31.039860,77.121084,1784,13.8588,0,0,No Data,No Data
1178693728,2007-05-09T06:55:28Z,31.039831,77.121014,1784,13.86615,0,0,No Data,No Data
1178693730,2007-05-09T06:55:30Z,31.039778,77.120957,1784,13.8741,0,0,No Data,No Data
1178693732,2007-05-09T06:55:32Z,31.039693,77.120905,1784,13.88467,0,0,No Data,No Data
1178693736,2007-05-09T06:55:36Z,31.039547,77.120874,1806,13.90109,0,0,No Data,No Data
1178693739,2007-05-09T06:55:39Z,31.039438,77.120842,1806,13.91352,0,0,No Data,No Data
1178693743,2007-05-09T06:55:43Z,31.039311,77.120809,1806,13.92792,0,0,No Data,No Data
1178693746,2007-05-09T06:55:46Z,31.039199,77.120769,1806,13.94087,0,0,No Data,No Data
1178693751,2007-05-09T06:55:51Z,31.039030,77.120695,1806,13.9609,0,0,No Data,No Data
1178693754,2007-05-09T06:55:54Z,31.038915,77.120651,1806,13.97426,0,0,No Data,No Data
1178693757,2007-05-09T06:55:57Z,31.038786,77.120647,1814,13.98853,0,0,No Data,No Data
1178693763,2007-05-09T06:56:03Z,31.038566,77.120622,1814,14.01311,0,0,No Data,No Data
1178693765,2007-05-09T06:56:05Z,31.038515,77.120602,1814,14.01904,0,0,No Data,No Data
1178693771,2007-05-09T06:56:11Z,31.038290,77.120495,1814,14.04605,0,0,No Data,No Data
1178693775,2007-05-09T06:56:15Z,31.038159,77.120461,1788,14.0609,0,0,No Data,No Data
1178693776,2007-05-09T06:56:16Z,31.038093,77.120455,1788,14.06821,0,0,No Data,No Data
1178693778,2007-05-09T06:56:18Z,31.038032,77.120468,1788,14.07512,0,0,No Data,No Data
1178693780,2007-05-09T06:56:20Z,31.037972,77.120486,1788,14.08196,0,0,No Data,No Data
1178693781,2007-05-09T06:56:21Z,31.037911,77.120506,1800,14.08898,0,0,No Data,No Data
1178693785,2007-05-09T06:56:25Z,31.037795,77.120551,1800,14.10251,0,0,No Data,No Data
1178693787,2007-05-09T06:56:27Z,31.037729,77.120605,1800,14.11142,0,0,No Data,No Data
1178693791,2007-05-09T06:56:31Z,31.037623,77.120763,1800,14.13062,0,0,No Data,No Data
1178693796,2007-05-09T06:56:36Z,31.037518,77.120932,1800,14.15057,0,0,No Data,No Data
1178693798,2007-05-09T06:56:38Z,31.037469,77.120984,1800,14.15795,0,0,No Data,No Data
1178693800,2007-05-09T06:56:40Z,31.037405,77.121023,1800,14.16594,0,0,No Data,No Data
1178693801,2007-05-09T06:56:41Z,31.037363,77.121043,1800,14.17096,0,0,No Data,No Data
1178693807,2007-05-09T06:56:47Z,31.037153,77.121177,1800,14.19754,0,0,No Data,No Data
1178693817,2007-05-09T06:56:57Z,31.036826,77.121375,1809,14.2385,0,0,No Data,No Data
1178693824,2007-05-09T06:57:04Z,31.036594,77.121467,1809,14.26571,0,0,No Data,No Data
1178693825,2007-05-09T06:57:05Z,31.036548,77.121460,1809,14.27082,0,0,No Data,No Data
1178693827,2007-05-09T06:57:07Z,31.036463,77.121448,1809,14.28032,0,0,No Data,No Data
1178693832,2007-05-09T06:57:12Z,31.036291,77.121375,1809,14.30061,0,0,No Data,No Data
1178693841,2007-05-09T06:57:21Z,31.035990,77.121264,1783,14.33571,0,0,No Data,No Data
1178693844,2007-05-09T06:57:24Z,31.035864,77.121208,1783,14.35069,0,0,No Data,No Data
1178693848,2007-05-09T06:57:28Z,31.035714,77.121141,1783,14.36853,0,0,No Data,No Data
1178693856,2007-05-09T06:57:36Z,31.035467,77.121026,1783,14.39807,0,0,No Data,No Data
1178693860,2007-05-09T06:57:40Z,31.035294,77.120960,1801,14.41832,0,0,No Data,No Data
1178693867,2007-05-09T06:57:47Z,31.035067,77.120915,1801,14.44389,0,0,No Data,No Data
1178693868,2007-05-09T06:57:48Z,31.035009,77.120892,1801,14.45061,0,0,No Data,No Data
1178693871,2007-05-09T06:57:51Z,31.034921,77.120857,1801,14.4609,0,0,No Data,No Data
1178693873,2007-05-09T06:57:53Z,31.034850,77.120789,1801,14.47109,0,0,No Data,No Data
1178693876,2007-05-09T06:57:56Z,31.034809,77.120680,1801,14.48234,0,0,No Data,No Data
1178693881,2007-05-09T06:58:01Z,31.034722,77.120469,1776,14.50461,0,0,No Data,No Data
1178693887,2007-05-09T06:58:07Z,31.034623,77.120222,1807,14.53057,0,0,No Data,No Data
1178693896,2007-05-09T06:58:16Z,31.034468,77.119913,1807,14.56469,0,0,No Data,No Data
1178693897,2007-05-09T06:58:17Z,31.034445,77.119860,1807,14.57026,0,0,No Data,No Data
1178693899,2007-05-09T06:58:19Z,31.034409,77.119778,1807,14.57894,0,0,No Data,No Data
1178693902,2007-05-09T06:58:22Z,31.034302,77.119691,1807,14.59344,0,0,No Data,No Data
1178693910,2007-05-09T06:58:30Z,31.034015,77.119607,1775,14.62636,0,0,No Data,No Data
1178693917,2007-05-09T06:58:37Z,31.03375,77.119593,1811,14.65589,0,0,No Data,No Data
1178693920,2007-05-09T06:58:40Z,31.033662,77.119537,1811,14.66698,0,0,No Data,No Data
1178693922,2007-05-09T06:58:42Z,31.033643,77.119471,1811,14.67357,0,0,No Data,No Data
1178693925,2007-05-09T06:58:45Z,31.033605,77.119335,1811,14.68717,0,0,No Data,No Data
1178693929,2007-05-09T06:58:49Z,31.033587,77.119160,1811,14.70393,0,0,No Data,No Data
1178693931,2007-05-09T06:58:51Z,31.033580,77.119060,1811,14.71348,0,0,No Data,No Data
1178693933,2007-05-09T06:58:53Z,31.033574,77.118975,1811,14.72161,0,0,No Data,No Data
1178693938,2007-05-09T06:58:58Z,31.033596,77.118772,1808,14.7411,0,0,No Data,No Data
1178693942,2007-05-09T06:59:02Z,31.033664,77.118606,1808,14.75865,0,0,No Data,No Data
1178693952,2007-05-09T06:59:12Z,31.033804,77.118215,1808,14.79903,0,0,No Data,No Data
1178693954,2007-05-09T06:59:14Z,31.033801,77.118134,1808,14.80668,0,0,No Data,No Data
1178693955,2007-05-09T06:59:15Z,31.033783,77.118066,1808,14.8134,0,0,No Data,No Data
1178693957,2007-05-09T06:59:17Z,31.033770,77.118011,1792,14.81882,0,0,No Data,No Data
1178693960,2007-05-09T06:59:20Z,31.033675,77.117896,1792,14.83404,0,0,No Data,No Data
1178693965,2007-05-09T06:59:25Z,31.033503,77.117863,1792,14.85334,0,0,No Data,No Data
1178693968,2007-05-09T06:59:28Z,31.033389,77.117798,1792,14.86745,0,0,No Data,No Data
1178693969,2007-05-09T06:59:29Z,31.033355,77.117773,1792,14.87184,0,0,No Data,No Data
1178693970,2007-05-09T06:59:30Z,31.033330,77.117750,1792,14.87532,0,0,No Data,No Data
1178693981,2007-05-09T06:59:41Z,31.033043,77.117431,1792,14.91944,0,0,No Data,No Data
1178693981,2007-05-09T06:59:41Z,31.033023,77.117408,1792,14.9225,0,0,No Data,No Data
1178693984,2007-05-09T06:59:44Z,31.032976,77.117323,1792,14.93212,0,0,No Data,No Data
1178693985,2007-05-09T06:59:45Z,31.032957,77.117254,1792,14.93902,0,0,No Data,No Data
1178693987,2007-05-09T06:59:47Z,31.032941,77.117168,1769,14.94735,0,0,No Data,No Data
1178693990,2007-05-09T06:59:50Z,31.032905,77.117061,1803,14.95827,0,0,No Data,No Data
1178693992,2007-05-09T06:59:52Z,31.032864,77.116970,1803,14.96799,0,0,No Data,No Data
1178693994,2007-05-09T06:59:54Z,31.032824,77.116893,1803,14.97649,0,0,No Data,No Data
1178693996,2007-05-09T06:59:56Z,31.032794,77.116848,1803,14.9819,0,0,No Data,No Data
1178693999,2007-05-09T06:59:59Z,31.032705,77.116720,1803,14.99756,0,0,No Data,No Data
1178694003,2007-05-09T07:00:03Z,31.032617,77.116622,1803,15.01109,0,0,No Data,No Data
1178694004,2007-05-09T07:00:04Z,31.032567,77.116577,1803,15.0181,0,0,No Data,No Data
1178694005,2007-05-09T07:00:05Z,31.032551,77.116556,1803,15.02069,0,0,No Data,No Data
1178694006,2007-05-09T07:00:06Z,31.032530,77.116533,1803,15.02376,0,0,No Data,No Data
1178694006,2007-05-09T07:00:06Z,31.032514,77.116512,1803,15.02635,0,0,No Data,No Data
1178694007,2007-05-09T07:00:07Z,31.032491,77.116489,1803,15.02964,0,0,No Data,No Data
1178694008,2007-05-09T07:00:08Z,31.032464,77.116452,1803,15.0342,0,0,No Data,No Data
1178694009,2007-05-09T07:00:09Z,31.032443,77.116419,1803,15.03809,0,0,No Data,No Data
1178694010,2007-05-09T07:00:10Z,31.032417,77.116381,1803,15.04271,0,0,No Data,No Data
1178694011,2007-05-09T07:00:11Z,31.032392,77.116337,1780,15.04769,0,0,No Data,No Data
1178694013,2007-05-09T07:00:13Z,31.032368,77.116291,1780,15.05276,0,0,No Data,No Data
1178694014,2007-05-09T07:00:14Z,31.032352,77.116245,1780,15.05741,0,0,No Data,No Data
1178694014,2007-05-09T07:00:14Z,31.032350,77.116235,1780,15.05833,0,0,No Data,No Data
1178694015,2007-05-09T07:00:15Z,31.032339,77.116176,1780,15.06403,0,0,No Data,No Data
1178694017,2007-05-09T07:00:17Z,31.032326,77.116096,1780,15.07178,0,0,No Data,No Data
1178694019,2007-05-09T07:00:19Z,31.032317,77.116030,1780,15.07808,0,0,No Data,No Data
1178694021,2007-05-09T07:00:21Z,31.032315,77.115939,1780,15.08673,0,0,No Data,No Data
1178694024,2007-05-09T07:00:24Z,31.032308,77.115819,1780,15.09814,0,0,No Data,No Data
1178694024,2007-05-09T07:00:24Z,31.032307,77.115814,1780,15.09853,0,0,No Data,No Data
1178694027,2007-05-09T07:00:27Z,31.032289,77.115680,1780,15.11137,0,0,No Data,No Data
1178694029,2007-05-09T07:00:29Z,31.032283,77.115570,1780,15.12181,0,0,No Data,No Data
1178694031,2007-05-09T07:00:31Z,31.032276,77.115493,1780,15.12919,0,0,No Data,No Data
1178694034,2007-05-09T07:00:34Z,31.032292,77.115368,1788,15.14122,0,0,No Data,No Data
1178694038,2007-05-09T07:00:38Z,31.032363,77.115211,1788,15.15812,0,0,No Data,No Data
1178694042,2007-05-09T07:00:42Z,31.032440,77.115073,1788,15.17381,0,0,No Data,No Data
1178694044,2007-05-09T07:00:44Z,31.032490,77.114974,1788,15.18472,0,0,No Data,No Data
1178694047,2007-05-09T07:00:47Z,31.032538,77.114862,1788,15.19667,0,0,No Data,No Data
1178694050,2007-05-09T07:00:50Z,31.032568,77.114753,1788,15.20753,0,0,No Data,No Data
1178694052,2007-05-09T07:00:52Z,31.032579,77.114667,1788,15.21582,0,0,No Data,No Data
1178694054,2007-05-09T07:00:54Z,31.032573,77.114555,1800,15.22646,0,0,No Data,No Data
1178694056,2007-05-09T07:00:56Z,31.032550,77.114467,1800,15.23514,0,0,No Data,No Data
1178694058,2007-05-09T07:00:58Z,31.032528,77.114383,1800,15.24352,0,0,No Data,No Data
1178694060,2007-05-09T07:01:00Z,31.032507,77.114310,1800,15.25082,0,0,No Data,No Data
1178694061,2007-05-09T07:01:01Z,31.032498,77.114269,1800,15.25481,0,0,No Data,No Data
1178694062,2007-05-09T07:01:02Z,31.032497,77.114244,1800,15.25719,0,0,No Data,No Data
1178694062,2007-05-09T07:01:02Z,31.032498,77.114237,1800,15.25783,0,0,No Data,No Data
1178694063,2007-05-09T07:01:03Z,31.032503,77.114209,1800,15.26053,0,0,No Data,No Data
1178694064,2007-05-09T07:01:04Z,31.032529,77.114150,1800,15.26685,0,0,No Data,No Data
1178694066,2007-05-09T07:01:06Z,31.032565,77.114079,1800,15.2747,0,0,No Data,No Data
1178694068,2007-05-09T07:01:08Z,31.032608,77.114025,1800,15.28174,0,0,No Data,No Data
1178694068,2007-05-09T07:01:08Z,31.032623,77.114009,1800,15.28404,0,0,No Data,No Data
1178694070,2007-05-09T07:01:10Z,31.032678,77.113941,1800,15.29301,0,0,No Data,No Data
1178694072,2007-05-09T07:01:12Z,31.032700,77.113891,1800,15.29833,0,0,No Data,No Data
1178694072,2007-05-09T07:01:12Z,31.032711,77.113854,1800,15.30204,0,0,No Data,No Data
1178694073,2007-05-09T07:01:13Z,31.032718,77.113816,1800,15.3057,0,0,No Data,No Data
1178694075,2007-05-09T07:01:15Z,31.032724,77.113760,1804,15.31107,0,0,No Data,No Data
1178694076,2007-05-09T07:01:16Z,31.032728,77.113711,1804,15.31569,0,0,No Data,No Data
1178694077,2007-05-09T07:01:17Z,31.032727,77.113651,1804,15.32138,0,0,No Data,No Data
1178694080,2007-05-09T07:01:20Z,31.032711,77.113529,1804,15.33313,0,0,No Data,No Data
1178694082,2007-05-09T07:01:22Z,31.032682,77.113437,1804,15.34239,0,0,No Data,No Data
1178694084,2007-05-09T07:01:24Z,31.032673,77.113375,1804,15.34837,0,0,No Data,No Data
1178694085,2007-05-09T07:01:25Z,31.032667,77.113336,1804,15.35211,0,0,No Data,No Data
1178694086,2007-05-09T07:01:26Z,31.032663,77.113280,1804,15.35743,0,0,No Data,No Data
1178694087,2007-05-09T07:01:27Z,31.032664,77.113223,1804,15.36282,0,0,No Data,No Data
1178694088,2007-05-09T07:01:28Z,31.032667,77.113171,1804,15.36776,0,0,No Data,No Data
1178694090,2007-05-09T07:01:30Z,31.032674,77.113109,1804,15.3737,0,0,No Data,No Data
1178694091,2007-05-09T07:01:31Z,31.032683,77.113049,1804,15.37943,0,0,No Data,No Data
1178694093,2007-05-09T07:01:33Z,31.032715,77.112967,1804,15.38803,0,0,No Data,No Data
1178694096,2007-05-09T07:01:36Z,31.032767,77.112868,1818,15.39912,0,0,No Data,No Data
1178694100,2007-05-09T07:01:40Z,31.032853,77.112717,1818,15.41644,0,0,No Data,No Data
1178694102,2007-05-09T07:01:42Z,31.032884,77.112658,1818,15.42306,0,0,No Data,No Data
1178694114,2007-05-09T07:01:54Z,31.033147,77.112228,1784,15.47343,0,0,No Data,No Data
1178694116,2007-05-09T07:01:56Z,31.033197,77.112139,1784,15.48355,0,0,No Data,No Data
1178694118,2007-05-09T07:01:58Z,31.033239,77.112063,1795,15.49222,0,0,No Data,No Data
